id,word_key,book_key,dict_key,pos,usage,timestamp,lang,tag
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AVUIAAAWAAAA:41138:5,心底,世界から猫が消えたなら,B00A8QWAC2,AVUIAAAWAAAA:41138,いま僕は映画を失うことが心底悲しく、心底切ないのだ。,"June 11, 2021 09:35:03 PM",ja,"['世界から猫が消えたなら', 'ja']"
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AR8IAAANAAAA:38834:5,想像,世界から猫が消えたなら,B00A8QWAC2,AR8IAAANAAAA:38834,白いスクリーンを見ながら想像してみる。 　,"June 10, 2021 10:39:53 PM",ja,"['世界から猫が消えたなら', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AZ8DAAASAAAA:808:4,胸,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AZ8DAAASAAAA:808,大学の下が高校、その下が中学校、その下が小学校だものね」 　私は先生が感心してくれると思って、胸を張って自分の考えを披露したのだけれど、先生は意外にもとても困ったような顔をして、いつもより少し深い息を吐きました。 ,"June 12, 2021 06:31:21 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AakDAAAKAAAA:1240:5,通る,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AakDAAAKAAAA:1240,確かに先生の言った通り、今日のかけっこは前走った時よりも少し速く走ることが出来ました。,"June 12, 2021 06:34:44 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:Aa8DAAAEAAAA:1465:7,柔らかい,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,Aa8DAAAEAAAA:1465,それが正しいかどうか、あなたがちゃんと考えなくちゃいけない」 「じゃあ、っていうことはね、先生」 「うん」 「ひとみ先生の言ってることも、正しいかどうか分からないってことよね」 　先生は柔らかく私を見て、「そうよ」と答えました。 ,"June 12, 2021 06:47:39 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AagDAAAUAAAA:1173:5,限る,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AagDAAAUAAAA:1173,「二つ目、嫌なことから逃げるのがいいとは限らない。,"June 12, 2021 06:34:11 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AZ4DAACXAAAA:751:5,理屈,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AZ4DAACXAAAA:751,大学の先生がそう言うんだから、当然小学校でも通じる理屈のはずでしょう？　,"June 12, 2021 06:32:02 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AcEDAAAYAAAA:2211:5,内緒,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AcEDAAAYAAAA:2211,「私の幸せ、まず一つ目は甘いもの」 「それは私にとっても幸せかもしれないわ」 　私がしんたろう先生を見ると、彼は笑って「皆には内緒だぞ」とこれまたへたくそなウインクで、私にもチョコレートをくれました。 ,"June 12, 2021 06:59:42 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AbIDAAAyAAAA:1683:5,頷く,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AbIDAAAyAAAA:1683,私は先生が言ったことをよく考えてみて、もちろん首を縦に振ることも横に振ることも検討した上で、丁寧に頷くことにしました。 ,"June 12, 2021 06:50:11 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AesDAAAVAAAA:4044:5,廊下,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AesDAAAVAAAA:4044,私より一歩先にかけあがった彼女は、二階の廊下の突き当たりにあるドアの前で早速「ナーナー」と鳴きはじめます。,"June 12, 2021 09:55:01 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AekDAAAUAAAA:3926:5,階段,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AekDAAAUAAAA:3926,堤防から階段を使って下り、四角いバタークリームケーキみたいなそのアパートに近づきます。 　,"June 12, 2021 09:52:21 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AecDAABXAAAA:3779:5,以上,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AecDAABXAAAA:3779,尻尾のちぎれた彼女は少しばかり河川敷に転がるボールに興味があるようでしたが、彼女もミルク以上にボールが好きなわけじゃありません。 　,"June 12, 2021 03:09:40 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AegDAAAIAAAA:3807:5,通る,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AegDAAAIAAAA:3807,私達は川の横を通る堤防の道を歌いながら歩きます。,"June 12, 2021 09:36:08 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:Ae0DAAAZAAAA:4199:5,足元,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,Ae0DAAAZAAAA:4199,部屋の中にぴんぽーんという音が響いて数秒後、私が足元にいた一匹のアリを見つけるのよりも早く、ドアが開きました。 　,"June 12, 2021 11:21:25 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AXsIAAAHAAAA:42073:5,沈黙,世界から猫が消えたなら,B00A8QWAC2,AXsIAAAHAAAA:42073,「ほ、ほう……」 　アロハが急に沈黙してしまった。,"June 13, 2021 06:51:46 AM",ja,"['世界から猫が消えたなら', 'ja']"
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AYAIAAAzAAAA:42294:6,消える,世界から猫が消えたなら,B00A8QWAC2,AYAIAAAzAAAA:42294,映画が消えて、猫がしゃべる世界なんかに戻りたくなかった。 　,"June 13, 2021 07:09:42 AM",ja,"['世界から猫が消えたなら', 'ja']"
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AYEIAAAUAAAA:42339:6,本格的,世界から猫が消えたなら,B00A8QWAC2,AYEIAAAUAAAA:42339,するとキャベツが僕の顔の上を歩きながら本格的に起こしにかかる（いつだって寝起きの悪い僕をキャベツはこうやって起こすのだ）。,"June 13, 2021 07:11:43 AM",ja,"['世界から猫が消えたなら', 'ja']"
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AYUIAAAQAAAA:42524:4,が,世界から猫が消えたなら,B00A8QWAC2,AYUIAAAQAAAA:42524,僕は現実を受け入れることにし、がばっとベッドから身を起こした。 ,"June 13, 2021 07:16:39 AM",ja,"['世界から猫が消えたなら', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:ARUEAAAXAAAA:6017:5,限る,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ARUEAAAXAAAA:6017,いつもおうちにいないもの」 「いつも仕事をしてるからって、仕事が面白いとは限らない。,"June 13, 2021 11:25:20 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AQgEAAAKAAAA:5420:7,わざわざ,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AQgEAAAKAAAA:5420,「甘いけど苦いよ」 「どうして苦いものをわざわざ飲むのかしら。,"June 13, 2021 11:09:51 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AfoDAAAfAAAA:4874:9,ぐちゃぐちゃ,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AfoDAAAfAAAA:4874,アバズレさんは窓を開けて冷蔵庫からサンドイッチを取り出して、ぐちゃぐちゃになったベッドの上に座りました。,"June 13, 2021 10:09:49 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AZcIAAAYAAAA:43200:5,感覚,世界から猫が消えたなら,B00A8QWAC2,AZcIAAAYAAAA:43200,時計がない空間に放り込まれると、すっかり時間の感覚がなくなってしまったことに気付く。,"June 14, 2021 11:38:17 PM",ja,"['世界から猫が消えたなら', 'ja']"
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AZMIAABKAAAA:42883:5,修理,世界から猫が消えたなら,B00A8QWAC2,AZMIAABKAAAA:42883,かつて僕が住んでいた自宅の一階は時計店になっており、いつも僕が下りていくと、父はその小さな背中を丸め、暗がりの中でスタンドライトをつけながら時計を修理していた。 　,"June 14, 2021 11:31:18 PM",ja,"['世界から猫が消えたなら', 'ja']"
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AZ0IAAAVAAAA:43624:5,以前,世界から猫が消えたなら,B00A8QWAC2,AZ0IAAAVAAAA:43624,でもね、そもそも時計という以前に時間というものが人間にしか存在しないんですよ」 「ん？　,"June 15, 2021 10:13:47 PM",ja,"['世界から猫が消えたなら', 'ja']"
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AZ8IAAADAAAA:43683:6,戸惑う,世界から猫が消えたなら,B00A8QWAC2,AZ8IAAADAAAA:43683,全然分からないんですけど……」 　僕が戸惑っていると、アロハは続ける。 ,"June 15, 2021 10:12:36 PM",ja,"['世界から猫が消えたなら', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:ATUEAAALAAAA:7377:5,階段,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ATUEAAALAAAA:7377,尻尾のちぎれた彼女と階段を静かに下りながら、私はアバズレさんの仕事について考えました。,"June 15, 2021 10:46:07 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AUAEAABCAAAA:8474:5,反対,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AUAEAABCAAAA:8474,川とは反対側に堤防を下りて、近くにあったクリーム色のアパートに走ります。,"June 16, 2021 02:43:28 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:ATwEAAApAAAA:8137:7,蹴飛ばす,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ATwEAAApAAAA:8137,すぐに彼女に気がついた私は、水たまりを蹴飛ばして駆け寄りました。,"June 16, 2021 07:08:08 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AUwEAABoAAAA:9396:5,表札,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AUwEAABoAAAA:9396,この優しいお姉さんの名前はなんていうんだろう、そう思っていた私の目に、ドアのすぐ横にある表札が映りました。 　,"June 16, 2021 10:14:47 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AW4EAABTAAAA:10731:5,玄関,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AW4EAABTAAAA:10731,しばらくして、あまりにも静かなので誰も住んでいないのかしらと思って玄関をノックすると、笑顔の素敵なおばあちゃんが出てきてくれました。 　,"June 16, 2021 11:36:46 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AWIEAAAFAAAA:10166:5,提案,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AWIEAAAFAAAA:10166,私の字、とても綺麗なのよ」 　私はそう提案したのだけれど、アバズレさんは首を優しく横に振りました。 ,"June 16, 2021 10:57:53 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AX4EAAAPAAAA:11362:5,廊下,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AX4EAAAPAAAA:11362,「そうね、私には箱に入った大人しい羊より、一緒に散歩をしてくれる猫の方が似合ってそう」 　おばあちゃんは優しく笑って、廊下で眠るあの子を見ました。 ,"June 17, 2021 10:07:03 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AZAEAAAnAAAA:12217:5,結局,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AZAEAAAnAAAA:12217,一つ目のマドレーヌを食べ終わり、お皿に載った二つ目に手を伸ばそうとしたけど、結局何も取らずに手をひっこめました。,"June 18, 2021 11:53:49 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AVEEAABaAAAA:9619:7,柔らかい,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AVEEAABaAAAA:9619,お風呂場から出ると、私の濡れていた服の代わりに大人用のパジャマが用意されていて、柔らかいそれを着させてもらうことにしました。 　,"June 16, 2021 10:47:34 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AXkEAAASAAAA:11190:7,ちっとも,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AXkEAAASAAAA:11190,ちっとも分からなかったんだもの」 「分からなかったことをきちんと分かっているのが大事なのよ。,"June 17, 2021 12:12:10 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AaUIAAAIAAAA:44028:5,残す,世界から猫が消えたなら,B00A8QWAC2,AaUIAAAIAAAA:44028,無責任な言葉を残しアロハは姿を消した。 　,"June 19, 2021 05:38:44 PM",ja,"['世界から猫が消えたなら', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AacEAAAOAAAA:13271:7,すっかり,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AacEAAAOAAAA:13271,そんな話をしていると、外はすっかりオレンジ色になっていました。,"June 19, 2021 09:39:53 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AcYEAABLAAAA:14733:5,軽い,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AcYEAABLAAAA:14733,理由は、おばあちゃんから聞いた話を独り占めしようとしたのではなく、荻原くんの後ろから男の子が走ってきて彼に軽くぶつかったからです。,"June 20, 2021 07:10:59 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AbIEAAAKAAAA:13842:5,必要,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AbIEAAAKAAAA:13842,「ダイエットしなくちゃいけないかしら」 　お母さんは「そんな必要ないわよ」と言って笑って、会社で貰ったというクッキーを私にくれました。,"June 19, 2021 10:11:29 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:Aa8EAAAEAAAA:13601:7,ちぎれる,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,Aa8EAAAEAAAA:13601,だーからあーるいーていーくんだねー」 「ナーナー」 　尻尾のちぎれた友達とも途中で別れ、家に帰り宿題をしていると、六時半くらいにお母さんが帰ってきました。,"June 19, 2021 10:03:48 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AbsEAAApAAAA:14328:5,拒否,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AbsEAAApAAAA:14328,新発見」 　馬鹿なクラスメイト達数人の怒った顔で溜飲を下げておいて、私はこれ以降の会話を全て拒否します。,"June 20, 2021 06:51:48 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AcUEAAAAAAAA:14637:4,宿,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AcUEAAAAAAAA:14637,頭もよくて」 「ハックも好きだな」 「宿なしハックね。,"June 20, 2021 06:59:07 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:Ab4EAAAyAAAA:14502:5,表情,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,Ab4EAAAyAAAA:14502,振り向くと、そこにいたクラスメイトに、私の表情は一転します。 ,"June 20, 2021 06:53:02 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!9K7BKR5DFX4CHFGQ795652H71Z42:AakIAAAgAAAA:44322:6,つぶす,世界から猫が消えたなら,B00A8QWAC2,AakIAAAgAAAA:44322,でも、つぶす時間がない。,"June 20, 2021 07:13:07 AM",ja,"['世界から猫が消えたなら', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AdIEAAAPAAAA:15982:5,到着,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AdIEAAAPAAAA:15982,隣の席に座る桐生くんは、私の到着に気がつき膝の上のノートを慌てて閉じました。 ,"June 24, 2021 05:37:15 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AfgEAABXAAAA:18131:5,重要,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AfgEAABXAAAA:18131,そう考えていたのですが、先生からとても重要なお知らせがありました。 ,"June 25, 2021 10:45:42 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AfkEAABhAAAA:18242:5,渡す,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AfkEAABhAAAA:18242,皆のお父さんやお母さんには前からお知らせしてあったんだけど、皆のいつもの学校での様子を見てもらうとても大事な日だから、今から回すプリントをきちんとお父さんお母さんに渡してね。,"June 25, 2021 10:50:22 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:Ad4EAABeAAAA:16545:6,ぱっと,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,Ad4EAABeAAAA:16545,皆、ひとみ先生が大好きなので、先生が教室にいるだけで空気がぱっと明るくなります。 ,"June 24, 2021 10:59:58 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AQIFAAB6AAAA:19045:7,ゆらゆら,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AQIFAAB6AAAA:19045,道すがら、近所に住む人達に会っては挨拶をしたのですが、無愛想な彼女は短い尻尾をゆらゆらさせるだけで、つーんと顔をそらしていました。 ,"June 27, 2021 06:24:17 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AT4FAAAMAAAA:22176:5,聞く,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AT4FAAAMAAAA:22176,さっさとどっか行け」 　私は南さんの言うことは聞かず、屋上にあがりました。 　,"June 28, 2021 03:31:07 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AQEFAAAkAAAA:18849:5,流す,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AQEFAAAkAAAA:18849,残念な気持ちは風に流し、私達は諦めて、来た時とは違う道で戻ることにしました。,"June 26, 2021 11:05:33 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:Af4EAABcAAAA:18763:5,足元,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,Af4EAABcAAAA:18763,三度目、チャイムと一緒に彼女が足元で鳴きましたが、何も返ってはきませんでした。 ,"June 26, 2021 10:56:18 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:ARoFAAAaAAAA:20302:5,階段,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ARoFAAAaAAAA:20302,しっかりと石を踏みしめてのぼっていくと、やがてその階段は途切れ、私達は砂利が敷き詰められた広場のような場所に出ました。 　,"June 27, 2021 07:50:53 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AVoFAAArAAAA:23051:5,かぐ,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AVoFAAArAAAA:23051,落ち着くの」 「落ち着くっていうのは、息を吸って心に隙間を作ったり、木で造られたおうちで太陽の匂いをかぐことを言うのよ」 「それと同じように、私は落ち着くんだ」 「おかしな話ね」 「……ためしにやってみる？」 　,"June 28, 2021 11:11:32 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AVoFAAATAAAA:23027:5,隙間,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AVoFAAATAAAA:23027,落ち着くの」 「落ち着くっていうのは、息を吸って心に隙間を作ったり、木で造られたおうちで太陽の匂いをかぐことを言うのよ」 「それと同じように、私は落ち着くんだ」 「おかしな話ね」 「……ためしにやってみる？」 　,"June 28, 2021 11:10:48 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AR4FAABtAAAA:20735:5,内緒,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AR4FAABtAAAA:20735,内緒ですが、私はちょっと怖かったので小さな友達の後を追うことにしました。 　,"June 27, 2021 06:48:17 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:ARUFAAAyAAAA:19821:6,あくび,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ARUFAAAyAAAA:19821,行ってみましょう」 　まだ地面に横たわっていた彼女の背中をつま先でつつくと、彼女はしぶしぶといった風に立ち上がり、大きなあくびをして再び坂道をのぼりはじめました。 　,"June 27, 2021 07:13:25 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:ASIFAAAeAAAA:21112:5,階段,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ASIFAAAeAAAA:21112,なのに私がすぐに外に出られなかったのは、もう一つ上にのぼる階段を見つけてしまったからです。,"June 27, 2021 06:56:41 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:ARcFAAAMAAAA:20019:5,少い,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ARcFAAAMAAAA:20019,少しずつ木の匂いが濃くなっていくのを感じながらのぼっていくと、壊れた鉄の門が現れました。,"June 27, 2021 07:29:27 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AQEFAAAiAAAA:18847:4,風,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AQEFAAAiAAAA:18847,残念な気持ちは風に流し、私達は諦めて、来た時とは違う道で戻ることにしました。,"June 26, 2021 10:57:30 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AQEFAABFAAAA:18882:5,帰宅,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AQEFAABFAAAA:18882,もちろん帰宅するわけではありません。,"June 26, 2021 11:10:46 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:ATMFAABQAAAA:21778:5,隙間,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ATMFAABQAAAA:21778,そうすると私の心に入った空気が隙間を作って、少し大きめのパジャマを着た時みたいに、気持ちがゆるりとするのです。 　,"June 28, 2021 06:25:21 AM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:AYcFAAAMAAAA:24886:5,には,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AYcFAAAMAAAA:24886,彼女の言葉の意味が、私には分かりません。 ,"June 29, 2021 03:34:47 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
CR!88QR330EFN1314FFMDFY4E1SX86P:Ad8FAAAiAAAA:29294:5,迷う,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,Ad8FAAAiAAAA:29294,私は迷わず荻原くんに話しかけることにしました。,"July 02, 2021 05:04:21 PM",ja,"['また、同じ夢を見ていた_(双葉文庫)', 'ja']"
